@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %05s "LHCB1"
@ PARTICLE         %06s "PROTON"
@ MASS             %le  9.3827208129999995e-01
@ CHARGE           %le  1.0000000000000000e+00
@ ENERGY           %le  6.5000000000000000e+03
@ PC               %le  6.4999999322804224e+03
@ GAMMA            %le  6.9276280617814864e+03
@ KBUNCH           %le  1.0000000000000000e+00
@ BCURRENT         %le  1.8017276030956454e-15
@ SIGE             %le  1.0000000000000000e-03
@ SIGT             %le  1.0000000000000000e+00
@ NPART            %le  1.0000000000000000e+00
@ EX               %le  1.0000000000000000e+00
@ EY               %le  1.0000000000000000e+00
@ ET               %le  1.0000000000000000e-03
@ BV_FLAG          %le  1.0000000000000000e+00
@ LENGTH           %le  2.6658883199998956e+04
@ ALFA             %le  3.2157062210294774e-04
@ ORBIT5           %le  -0.0000000000000000e+00
@ GAMMATR          %le  5.5765014195580065e+01
@ Q1               %le  6.4310000560525935e+01
@ Q2               %le  5.9320000084036025e+01
@ DQ1              %le  2.8506086535154682e+00
@ DQ2              %le  3.3172777155527067e+00
@ DXMAX            %le  2.6953487434679739e+00
@ DYMAX            %le  2.9425801357700818e+00
@ XCOMAX           %le  1.2138214001012863e-02
@ YCOMAX           %le  1.3034022344508379e-02
@ BETXMAX          %le  6.0530914742055102e+03
@ BETYMAX          %le  6.0531019553723936e+03
@ XCORMS           %le  8.9255564971986055e-04
@ YCORMS           %le  9.0801431015792437e-04
@ DXRMS            %le  1.4040261327718042e+00
@ DYRMS            %le  3.8763290614984203e-01
@ DELTAP           %le  0.0000000000000000e+00
@ SYNCH_1          %le  8.5711326073961214e+00
@ SYNCH_2          %le  2.2448837947013833e-03
@ SYNCH_3          %le  7.9976900295515856e-07
@ SYNCH_4          %le  1.0902359684721518e-06
@ SYNCH_5          %le  2.1695242866996380e-08
@ TITLE            %08s "no-title"
@ ORIGIN           %17s "5.05.02 Darwin 64"
@ DATE             %08s "06/10/20"
@ TIME             %08s "19.15.31"
*                      S NAME                                 BETX                   BETY                   ALFX                   ALFY 
$                    %le %s                                    %le                    %le                    %le                    %le 
 0.0000000000000000e+00 "IP1"               4.0000067048011706e-01 4.0000020376796563e-01 -1.1495043354615941e-06 3.4360064287997234e-07
 3.3324365836218558e+03 "IP2"               1.0000020766033549e+01 1.0000005195106596e+01 -6.4113216242153408e-07 5.3361967341161933e-07
 6.6647207999999646e+03 "IP3"               1.2156709143007697e+02 2.1858489471341613e+02 2.2957361291577580e+00 -2.6428885185508713e+00
 9.9970050163781671e+03 "IP4"               2.3525072042448110e+02 2.7377463818042696e+02 4.5710491776199552e-01 -3.7944756867923984e-01
 1.3329289232756460e+04 "IP5"               4.0000049063260268e-01 3.9999981853353439e-01 -2.0417975133139145e-06 -1.2629636589990234e-07
 1.6661725816378439e+04 "IP6"               1.8729736558059798e+02 1.6812288268977915e+02 -5.4199619212898709e-01 6.0589099449375095e-01
 1.9994162399999830e+04 "IP7"               1.2081357471151284e+02 1.4943051129677715e+02 1.2769801767616689e+00 -1.3851472235299773e+00
 2.3315378983621227e+04 "IP8"               3.0000010474877716e+00 3.0000000333348860e+00 -1.8534145395033150e-06 -4.3374043683645685e-07
 2.6658883199998956e+04 "IP1.L1"            4.0000067048003052e-01 4.0000020376793444e-01 -1.1495042765128378e-06 3.4360068687555332e-07
