sequence: LHCB1, l=26658.8832
idx  kind          name                    l          dl       spos       upos    uds
1882  sextupole     MCS.B18R3.B1            0.110       0    7456.547   7456.602   0.055
1883  multipole     MCO.B18R3.B1            0.000       0    7457.352   7457.352   0.000
1884  multipole     MCD.B18R3.B1            0.000       0    7457.353   7457.353   0.000
1885  sbend         MB.C18R3.B1            14.300       0    7457.687   7464.837   7.150
1886  sextupole     MCS.C18R3.B1            0.110       0    7472.206   7472.261   0.055
1887  monitor       BPM.18R3.B1             0.000       0    7473.140   7473.140   0.000
1888  quadrupole    MQT.18R3.B1             0.320       0    7473.734   7473.894   0.160
1889  quadrupole    MQ.18R3.B1              3.100       0    7474.352   7475.902   1.550
1890  sextupole     MS.18R3.B1              0.369       0    7477.613   7477.797   0.185
1891  vkicker       MCBV.18R3.B1            0.647       0    7478.067   7478.390   0.324
1892  sbend         MB.A19R3.B1            14.300       0    7479.817   7486.967   7.150
1893  sextupole     MCS.A19R3.B1            0.110       0    7494.336   7494.391   0.055
1894  multipole     MCO.19R3.B1             0.000       0    7495.141   7495.141   0.000
1895  multipole     MCD.19R3.B1             0.000       0    7495.142   7495.142   0.000
1896  sbend         MB.B19R3.B1            14.300       0    7495.476   7502.626   7.150
1897  sextupole     MCS.B19R3.B1            0.110       0    7509.995   7510.050   0.055
1898  sbend         MB.C19R3.B1            14.300       0    7511.136   7518.286   7.150
1899  sextupole     MCS.C19R3.B1            0.110       0    7525.655   7525.710   0.055
1900  monitor       BPM.19R3.B1             0.000       0    7526.589   7526.589   0.000
1901  quadrupole    MQT.19R3.B1             0.320       0    7527.183   7527.343   0.160
1902  quadrupole    MQ.19R3.B1              3.100       0    7527.801   7529.351   1.550
1903  sextupole     MS.19R3.B1              0.369       0    7531.061   7531.246   0.185
1904  hkicker       MCBH.19R3.B1            0.647       0    7531.515   7531.839   0.324
1905  multipole     MCO.A20R3.B1            0.000       0    7532.930   7532.930   0.000
1906  multipole     MCD.A20R3.B1            0.000       0    7532.931   7532.931   0.000
1907  sbend         MB.A20R3.B1            14.300       0    7533.265   7540.415   7.150
1908  sextupole     MCS.A20R3.B1            0.110       0    7547.784   7547.839   0.055
1909  sbend         MB.B20R3.B1            14.300       0    7548.925   7556.075   7.150
1910  sextupole     MCS.B20R3.B1            0.110       0    7563.444   7563.499   0.055
1911  multipole     MCO.B20R3.B1            0.000       0    7564.249   7564.249   0.000
1912  multipole     MCD.B20R3.B1            0.000       0    7564.250   7564.250   0.000
1913  sbend         MB.C20R3.B1            14.300       0    7564.584   7571.734   7.150
1914  sextupole     MCS.C20R3.B1            0.110       0    7579.103   7579.158   0.055
1915  monitor       BPM.20R3.B1             0.000       0    7580.037   7580.037   0.000
1916  quadrupole    MQT.20R3.B1             0.320       0    7580.631   7580.791   0.160
1917  quadrupole    MQ.20R3.B1              3.100       0    7581.249   7582.799   1.550
1918  sextupole     MS.20R3.B1              0.369       0    7584.510   7584.694   0.185
1919  vkicker       MCBV.20R3.B1            0.647       0    7584.964   7585.287   0.324
1920  sbend         MB.A21R3.B1            14.300       0    7586.714   7593.864   7.150
1921  sextupole     MCS.A21R3.B1            0.110       0    7601.233   7601.288   0.055
1922  multipole     MCO.21R3.B1             0.000       0    7602.038   7602.038   0.000
1923  multipole     MCD.21R3.B1             0.000       0    7602.039   7602.039   0.000
1924  sbend         MB.B21R3.B1            14.300       0    7602.373   7609.523   7.150
1925  sextupole     MCS.B21R3.B1            0.110       0    7616.892   7616.947   0.055
1926  sbend         MB.C21R3.B1            14.300       0    7618.033   7625.183   7.150
1927  sextupole     MCS.C21R3.B1            0.110       0    7632.552   7632.607   0.055
1928  monitor       BPM.21R3.B1             0.000       0    7633.486   7633.486   0.000
1929  quadrupole    MQT.21R3.B1             0.320       0    7634.080   7634.240   0.160
1930  quadrupole    MQ.21R3.B1              3.100       0    7634.698   7636.248   1.550
1931  sextupole     MS.21R3.B1              0.369       0    7637.958   7638.143   0.185
1932  hkicker       MCBH.21R3.B1            0.647       0    7638.412   7638.736   0.324
1933  multipole     MCO.A22R3.B1            0.000       0    7639.827   7639.827   0.000
1934  multipole     MCD.A22R3.B1            0.000       0    7639.828   7639.828   0.000
1935  sbend         MB.A22R3.B1            14.300       0    7640.162   7647.312   7.150
1936  sextupole     MCS.A22R3.B1            0.110       0    7654.681   7654.736   0.055
1937  sbend         MB.B22R3.B1            14.300       0    7655.822   7662.972   7.150
1938  sextupole     MCS.B22R3.B1            0.110       0    7670.341   7670.396   0.055
1939  multipole     MCO.B22R3.B1            0.000       0    7671.146   7671.146   0.000
1940  multipole     MCD.B22R3.B1            0.000       0    7671.147   7671.147   0.000
1941  sbend         MB.C22R3.B1            14.300       0    7671.481   7678.631   7.150
1942  sextupole     MCS.C22R3.B1            0.110       0    7686.000   7686.055   0.055
1943  monitor       BPM.22R3.B1             0.000       0    7686.934   7686.934   0.000
1944  octupole      MO.22R3.B1              0.320       0    7687.525   7687.685   0.160
1945  quadrupole    MQ.22R3.B1              3.100       0    7688.146   7689.696   1.550
1946  sextupole     MS.22R3.B1              0.369       0    7691.407   7691.591   0.185
1947  vkicker       MCBV.22R3.B1            0.647       0    7691.861   7692.184   0.324
1948  sbend         MB.A23R3.B1            14.300       0    7693.611   7700.761   7.150
1949  sextupole     MCS.A23R3.B1            0.110       0    7708.130   7708.185   0.055
1950  multipole     MCO.23R3.B1             0.000       0    7708.935   7708.935   0.000
1951  multipole     MCD.23R3.B1             0.000       0    7708.936   7708.936   0.000
1952  sbend         MB.B23R3.B1            14.300       0    7709.270   7716.420   7.150
1953  sextupole     MCS.B23R3.B1            0.110       0    7723.789   7723.844   0.055
1954  sbend         MB.C23R3.B1            14.300       0    7724.930   7732.080   7.150
1955  sextupole     MCS.C23R3.B1            0.110       0    7739.449   7739.504   0.055
1956  monitor       BPM.23R3.B1             0.000       0    7740.383   7740.383   0.000
1957  quadrupole    MQS.23R3.B1             0.320       0    7740.977   7741.137   0.160
1958  quadrupole    MQ.23R3.B1              3.100       0    7741.595   7743.145   1.550
1959  sextupole     MS.23R3.B1              0.369       0    7744.855   7745.040   0.185
1960  hkicker       MCBH.23R3.B1            0.647       0    7745.309   7745.633   0.324
1961  multipole     MCO.A24R3.B1            0.000       0    7746.724   7746.724   0.000
1962  multipole     MCD.A24R3.B1            0.000       0    7746.725   7746.725   0.000
1963  sbend         MB.A24R3.B1            14.300       0    7747.059   7754.209   7.150
1964  sextupole     MCS.A24R3.B1            0.110       0    7761.578   7761.633   0.055
1965  sbend         MB.B24R3.B1            14.300       0    7762.719   7769.869   7.150
1966  sextupole     MCS.B24R3.B1            0.110       0    7777.238   7777.293   0.055
1967  multipole     MCO.B24R3.B1            0.000       0    7778.043   7778.043   0.000
1968  multipole     MCD.B24R3.B1            0.000       0    7778.044   7778.044   0.000
1969  sbend         MB.C24R3.B1            14.300       0    7778.378   7785.528   7.150
1970  sextupole     MCS.C24R3.B1            0.110       0    7792.897   7792.952   0.055
1971  monitor       BPM.24R3.B1             0.000       0    7793.831   7793.831   0.000
1972  octupole      MO.24R3.B1              0.320       0    7794.422   7794.582   0.160
1973  quadrupole    MQ.24R3.B1              3.100       0    7795.043   7796.593   1.550
1974  sextupole     MS.24R3.B1              0.369       0    7798.304   7798.488   0.185
1975  vkicker       MCBV.24R3.B1            0.647       0    7798.758   7799.081   0.324
1976  sbend         MB.A25R3.B1            14.300       0    7800.508   7807.658   7.150
1977  sextupole     MCS.A25R3.B1            0.110       0    7815.027   7815.082   0.055
1978  multipole     MCO.25R3.B1             0.000       0    7815.832   7815.832   0.000
1979  multipole     MCD.25R3.B1             0.000       0    7815.833   7815.833   0.000
1980  sbend         MB.B25R3.B1            14.300       0    7816.168   7823.318   7.150
1981  sextupole     MCS.B25R3.B1            0.110       0    7830.686   7830.741   0.055
1982  sbend         MB.C25R3.B1            14.300       0    7831.827   7838.977   7.150
1983  sextupole     MCS.C25R3.B1            0.110       0    7846.346   7846.401   0.055
1984  monitor       BPM.25R3.B1             0.000       0    7847.280   7847.280   0.000
1985  octupole      MO.25R3.B1              0.320       0    7847.871   7848.031   0.160
1986  quadrupole    MQ.25R3.B1              3.100       0    7848.492   7850.042   1.550
1987  sextupole     MS.25R3.B1              0.369       0    7851.752   7851.937   0.185
1988  hkicker       MCBH.25R3.B1            0.647       0    7852.206   7852.530   0.324
1989  multipole     MCO.A26R3.B1            0.000       0    7853.621   7853.621   0.000
1990  multipole     MCD.A26R3.B1            0.000       0    7853.622   7853.622   0.000
1991  sbend         MB.A26R3.B1            14.300       0    7853.957   7861.107   7.150
1992  sextupole     MCS.A26R3.B1            0.110       0    7868.475   7868.530   0.055
1993  sbend         MB.B26R3.B1            14.300       0    7869.616   7876.766   7.150
1994  sextupole     MCS.B26R3.B1            0.110       0    7884.135   7884.190   0.055
1995  multipole     MCO.B26R3.B1            0.000       0    7884.940   7884.940   0.000
1996  multipole     MCD.B26R3.B1            0.000       0    7884.941   7884.941   0.000
1997  sbend         MB.C26R3.B1            14.300       0    7885.276   7892.426   7.150
1998  sextupole     MCS.C26R3.B1            0.110       0    7899.794   7899.849   0.055
1999  monitor       BPM.26R3.B1             0.000       0    7900.728   7900.728   0.000
2000  octupole      MO.26R3.B1              0.320       0    7901.319   7901.479   0.160
2001  quadrupole    MQ.26R3.B1              3.100       0    7901.940   7903.490   1.550
2002  sextupole     MS.26R3.B1              0.369       0    7905.201   7905.385   0.185
2003  vkicker       MCBV.26R3.B1            0.647       0    7905.655   7905.978   0.324
2004  sbend         MB.A27R3.B1            14.300       0    7907.405   7914.555   7.150
2005  sextupole     MCS.A27R3.B1            0.110       0    7921.924   7921.979   0.055
2006  multipole     MCO.27R3.B1             0.000       0    7922.729   7922.729   0.000
2007  multipole     MCD.27R3.B1             0.000       0    7922.730   7922.730   0.000
2008  sbend         MB.B27R3.B1            14.300       0    7923.065   7930.215   7.150
2009  sextupole     MCS.B27R3.B1            0.110       0    7937.583   7937.638   0.055
2010  sbend         MB.C27R3.B1            14.300       0    7938.724   7945.874   7.150
2011  sextupole     MCS.C27R3.B1            0.110       0    7953.243   7953.298   0.055
2012  monitor       BPM.27R3.B1             0.000       0    7954.177   7954.177   0.000
2013  quadrupole    MQS.27R3.B1             0.320       0    7954.771   7954.931   0.160
2014  quadrupole    MQ.27R3.B1              3.100       0    7955.389   7956.939   1.550
2015  sextupole     MS.27R3.B1              0.369       0    7958.649   7958.834   0.185
2016  hkicker       MCBH.27R3.B1            0.647       0    7959.103   7959.427   0.324
2017  multipole     MCO.A28R3.B1            0.000       0    7960.518   7960.518   0.000
2018  multipole     MCD.A28R3.B1            0.000       0    7960.519   7960.519   0.000
2019  sbend         MB.A28R3.B1            14.300       0    7960.854   7968.004   7.150
2020  sextupole     MCS.A28R3.B1            0.110       0    7975.372   7975.427   0.055
2021  sbend         MB.B28R3.B1            14.300       0    7976.513   7983.663   7.150
2022  sextupole     MCS.B28R3.B1            0.110       0    7991.032   7991.087   0.055
2023  multipole     MCO.B28R3.B1            0.000       0    7991.837   7991.837   0.000
2024  multipole     MCD.B28R3.B1            0.000       0    7991.838   7991.838   0.000
2025  sbend         MB.C28R3.B1            14.300       0    7992.173   7999.323   7.150
2026  sextupole     MCS.C28R3.B1            0.110       0    8006.691   8006.746   0.055
2027  monitor       BPM.28R3.B1             0.000       0    8007.625   8007.625   0.000
2028  placeholder   MQT.28R3.B1             0.320       0    8008.219   8008.379   0.160
2029  quadrupole    MQ.28R3.B1              3.100       0    8008.837   8010.387   1.550
2030  sextupole     MS.28R3.B1              0.369       0    8012.098   8012.282   0.185
2031  vkicker       MCBV.28R3.B1            0.647       0    8012.552   8012.875   0.324
2032  sbend         MB.A29R3.B1            14.300       0    8014.302   8021.452   7.150
2033  sextupole     MCS.A29R3.B1            0.110       0    8028.821   8028.876   0.055
2034  multipole     MCO.29R3.B1             0.000       0    8029.626   8029.626   0.000
2035  multipole     MCD.29R3.B1             0.000       0    8029.627   8029.627   0.000
2036  sbend         MB.B29R3.B1            14.300       0    8029.962   8037.112   7.150
2037  sextupole     MCS.B29R3.B1            0.110       0    8044.480   8044.535   0.055
2038  sbend         MB.C29R3.B1            14.300       0    8045.621   8052.771   7.150
2039  sextupole     MCS.C29R3.B1            0.110       0    8060.140   8060.195   0.055
2040  monitor       BPM.29R3.B1             0.000       0    8061.074   8061.074   0.000
2041  octupole      MO.29R3.B1              0.320       0    8061.665   8061.825   0.160
2042  quadrupole    MQ.29R3.B1              3.100       0    8062.286   8063.836   1.550
2043  placeholder   MSS.29R3.B1             0.369       0    8065.546   8065.731   0.185
2044  hkicker       MCBH.29R3.B1            0.647       0    8066.000   8066.324   0.324
2045  multipole     MCO.A30R3.B1            0.000       0    8067.415   8067.415   0.000
2046  multipole     MCD.A30R3.B1            0.000       0    8067.416   8067.416   0.000
2047  sbend         MB.A30R3.B1            14.300       0    8067.751   8074.901   7.150
2048  sextupole     MCS.A30R3.B1            0.110       0    8082.269   8082.324   0.055
2049  sbend         MB.B30R3.B1            14.300       0    8083.410   8090.560   7.150
2050  sextupole     MCS.B30R3.B1            0.110       0    8097.929   8097.984   0.055
2051  multipole     MCO.B30R3.B1            0.000       0    8098.734   8098.734   0.000
2052  multipole     MCD.B30R3.B1            0.000       0    8098.735   8098.735   0.000
2053  sbend         MB.C30R3.B1            14.300       0    8099.070   8106.220   7.150
2054  sextupole     MCS.C30R3.B1            0.110       0    8113.588   8113.643   0.055
2055  monitor       BPM.30R3.B1             0.000       0    8114.522   8114.522   0.000
2056  octupole      MO.30R3.B1              0.320       0    8115.113   8115.273   0.160
2057  quadrupole    MQ.30R3.B1              3.100       0    8115.734   8117.284   1.550
2058  sextupole     MS.30R3.B1              0.369       0    8118.995   8119.179   0.185
2059  vkicker       MCBV.30R3.B1            0.647       0    8119.449   8119.772   0.324
2060  sbend         MB.A31R3.B1            14.300       0    8121.199   8128.349   7.150
2061  sextupole     MCS.A31R3.B1            0.110       0    8135.718   8135.773   0.055
2062  multipole     MCO.31R3.B1             0.000       0    8136.523   8136.523   0.000
2063  multipole     MCD.31R3.B1             0.000       0    8136.524   8136.524   0.000
2064  sbend         MB.B31R3.B1            14.300       0    8136.859   8144.009   7.150
2065  sextupole     MCS.B31R3.B1            0.110       0    8151.377   8151.432   0.055
2066  sbend         MB.C31R3.B1            14.300       0    8152.518   8159.668   7.150
2067  sextupole     MCS.C31R3.B1            0.110       0    8167.037   8167.092   0.055
2068  monitor       BPM.31R3.B1             0.000       0    8167.971   8167.971   0.000
2069  octupole      MO.31R3.B1              0.320       0    8168.562   8168.722   0.160
2070  quadrupole    MQ.31R3.B1              3.100       0    8169.183   8170.733   1.550
2071  sextupole     MS.31R3.B1              0.369       0    8172.443   8172.628   0.185
2072  hkicker       MCBH.31R3.B1            0.647       0    8172.897   8173.221   0.324
2073  marker        S.CELL.34.B1            0.000       0    8173.968   8173.968   0.000
2074  multipole     MCO.A32R3.B1            0.000       0    8174.312   8174.312   0.000
2075  multipole     MCD.A32R3.B1            0.000       0    8174.313   8174.313   0.000
2076  sbend         MB.A32R3.B1            14.300       0    8174.648   8181.798   7.150
2077  sextupole     MCS.A32R3.B1            0.110       0    8189.166   8189.221   0.055
2078  sbend         MB.B32R3.B1            14.300       0    8190.307   8197.457   7.150
2079  sextupole     MCS.B32R3.B1            0.110       0    8204.826   8204.881   0.055
2080  multipole     MCO.B32R3.B1            0.000       0    8205.631   8205.631   0.000
2081  multipole     MCD.B32R3.B1            0.000       0    8205.632   8205.632   0.000
2082  sbend         MB.C32R3.B1            14.300       0    8205.967   8213.117   7.150
2083  sextupole     MCS.C32R3.B1            0.110       0    8220.485   8220.540   0.055
2084  monitor       BPM.32R3.B1             0.000       0    8221.419   8221.419   0.000
2085  placeholder   MQS.32R3.B1             0.320       0    8222.013   8222.173   0.160
2086  quadrupole    MQ.32R3.B1              3.100       0    8222.631   8224.181   1.550
2087  sextupole     MS.32R3.B1              0.369       0    8225.892   8226.076   0.184
2088  vkicker       MCBV.32R3.B1            0.647       0    8226.346   8226.669   0.324
2089  sbend         MB.A33R3.B1            14.300       0    8228.096   8235.246   7.150
2090  sextupole     MCS.A33R3.B1            0.110       0    8242.615   8242.670   0.055
2091  multipole     MCO.33R3.B1             0.000       0    8243.420   8243.420   0.000
2092  multipole     MCD.33R3.B1             0.000       0    8243.421   8243.421   0.000
2093  sbend         MB.B33R3.B1            14.300       0    8243.756   8250.906   7.150
2094  sextupole     MCS.B33R3.B1            0.110       0    8258.274   8258.329   0.055
2095  sbend         MB.C33R3.B1            14.300       0    8259.415   8266.565   7.150
2096  sextupole     MCS.C33R3.B1            0.110       0    8273.934   8273.989   0.055
2097  monitor       BPM.33R3.B1             0.000       0    8274.868   8274.868   0.000
2098  octupole      MO.33R3.B1              0.320       0    8275.459   8275.619   0.160
2099  quadrupole    MQ.33R3.B1              3.100       0    8276.080   8277.630   1.550
2100  placeholder   MSS.33R3.B1             0.369       0    8279.340   8279.525   0.184
2101  hkicker       MCBH.33R3.B1            0.647       0    8279.794   8280.118   0.324
2102  marker        E.CELL.34.B1            0.000       0    8280.865   8280.865   0.000
2103  multipole     MCO.A34R3.B1            0.000       0    8281.209   8281.209   0.000
2104  multipole     MCD.A34R3.B1            0.000       0    8281.210   8281.210   0.000
2105  sbend         MB.A34R3.B1            14.300       0    8281.545   8288.695   7.150
2106  sextupole     MCS.A34R3.B1            0.110       0    8296.063   8296.118   0.055
2107  sbend         MB.B34R3.B1            14.300       0    8297.204   8304.354   7.150
2108  sextupole     MCS.B34R3.B1            0.110       0    8311.723   8311.778   0.055
2109  multipole     MCO.B34R3.B1            0.000       0    8312.528   8312.528   0.000
2110  multipole     MCD.B34R3.B1            0.000       0    8312.529   8312.529   0.000
2111  sbend         MB.C34R3.B1            14.300       0    8312.864   8320.014   7.150
2112  sextupole     MCS.C34R3.B1            0.110       0    8327.382   8327.437   0.055
2113  monitor       BPM.34R3.B1             0.000       0    8328.316   8328.316   0.000
2114  octupole      MO.34R3.B1              0.320       0    8328.907   8329.067   0.160
2115  quadrupole    MQ.34R3.B1              3.100       0    8329.528   8331.078   1.550
2116  sextupole     MS.34L4.B1              0.369       0    8332.789   8332.973   0.184
2117  vkicker       MCBV.34L4.B1            0.647       0    8333.243   8333.566   0.324
2118  sbend         MB.C34L4.B1            14.300       0    8334.993   8342.143   7.150
2119  sextupole     MCS.C34L4.B1            0.110       0    8349.512   8349.567   0.055
2120  multipole     MCO.34L4.B1             0.000       0    8350.317   8350.317   0.000
2121  multipole     MCD.34L4.B1             0.000       0    8350.318   8350.318   0.000
2122  sbend         MB.B34L4.B1            14.300       0    8350.653   8357.803   7.150
2123  sextupole     MCS.B34L4.B1            0.110       0    8365.171   8365.226   0.055
2124  sbend         MB.A34L4.B1            14.300       0    8366.312   8373.462   7.150
2125  sextupole     MCS.A34L4.B1            0.110       0    8380.831   8380.886   0.055
2126  monitor       BPM.33L4.B1             0.000       0    8381.765   8381.765   0.000
2127  octupole      MO.33L4.B1              0.320       0    8382.356   8382.516   0.160
2128  quadrupole    MQ.33L4.B1              3.100       0    8382.977   8384.527   1.550
2129  placeholder   MSS.33L4.B1             0.369       0    8386.237   8386.422   0.184
2130  hkicker       MCBH.33L4.B1            0.647       0    8386.691   8387.015   0.324
2131  multipole     MCO.B33L4.B1            0.000       0    8388.106   8388.106   0.000
2132  multipole     MCD.B33L4.B1            0.000       0    8388.107   8388.107   0.000
2133  sbend         MB.C33L4.B1            14.300       0    8388.442   8395.592   7.150
2134  sextupole     MCS.C33L4.B1            0.110       0    8402.960   8403.015   0.055
2135  sbend         MB.B33L4.B1            14.300       0    8404.101   8411.251   7.150
2136  sextupole     MCS.B33L4.B1            0.110       0    8418.620   8418.675   0.055
2137  multipole     MCO.A33L4.B1            0.000       0    8419.425   8419.425   0.000
2138  multipole     MCD.A33L4.B1            0.000       0    8419.426   8419.426   0.000
2139  sbend         MB.A33L4.B1            14.300       0    8419.761   8426.911   7.150
2140  sextupole     MCS.A33L4.B1            0.110       0    8434.279   8434.334   0.055
2141  monitor       BPM.32L4.B1             0.000       0    8435.213   8435.213   0.000
2142  octupole      MO.32L4.B1              0.320       0    8435.804   8435.964   0.160
2143  quadrupole    MQ.32L4.B1              3.100       0    8436.425   8437.975   1.550
2144  sextupole     MS.32L4.B1              0.369       0    8439.686   8439.870   0.184
2145  vkicker       MCBV.32L4.B1            0.647       0    8440.140   8440.463   0.324
2146  sbend         MB.C32L4.B1            14.300       0    8441.890   8449.040   7.150
2147  sextupole     MCS.C32L4.B1            0.110       0    8456.409   8456.464   0.055
2148  multipole     MCO.32L4.B1             0.000       0    8457.214   8457.214   0.000
2149  multipole     MCD.32L4.B1             0.000       0    8457.215   8457.215   0.000
2150  sbend         MB.B32L4.B1            14.300       0    8457.550   8464.700   7.150
2151  sextupole     MCS.B32L4.B1            0.110       0    8472.068   8472.123   0.055
2152  sbend         MB.A32L4.B1            14.300       0    8473.209   8480.359   7.150
2153  sextupole     MCS.A32L4.B1            0.110       0    8487.728   8487.783   0.055
2154  monitor       BPM.31L4.B1             0.000       0    8488.662   8488.662   0.000
2155  octupole      MO.31L4.B1              0.320       0    8489.253   8489.413   0.160
2156  quadrupole    MQ.31L4.B1              3.100       0    8489.874   8491.424   1.550
2157  sextupole     MS.31L4.B1              0.369       0    8493.134   8493.319   0.184
2158  hkicker       MCBH.31L4.B1            0.647       0    8493.588   8493.912   0.324
2159  multipole     MCO.B31L4.B1            0.000       0    8495.003   8495.003   0.000
2160  multipole     MCD.B31L4.B1            0.000       0    8495.004   8495.004   0.000
2161  sbend         MB.C31L4.B1            14.300       0    8495.339   8502.489   7.150
2162  sextupole     MCS.C31L4.B1            0.110       0    8509.857   8509.912   0.055
2163  sbend         MB.B31L4.B1            14.300       0    8510.998   8518.148   7.150
2164  sextupole     MCS.B31L4.B1            0.110       0    8525.517   8525.572   0.055
2165  multipole     MCO.A31L4.B1            0.000       0    8526.322   8526.322   0.000
2166  multipole     MCD.A31L4.B1            0.000       0    8526.323   8526.323   0.000
2167  sbend         MB.A31L4.B1            14.300       0    8526.658   8533.808   7.150
2168  sextupole     MCS.A31L4.B1            0.110       0    8541.176   8541.231   0.055
2169  monitor       BPM.30L4.B1             0.000       0    8542.110   8542.110   0.000
2170  octupole      MO.30L4.B1              0.320       0    8542.701   8542.861   0.160
2171  quadrupole    MQ.30L4.B1              3.100       0    8543.322   8544.872   1.550
2172  sextupole     MS.30L4.B1              0.369       0    8546.583   8546.767   0.184
2173  vkicker       MCBV.30L4.B1            0.647       0    8547.037   8547.360   0.324
2174  sbend         MB.C30L4.B1            14.300       0    8548.787   8555.937   7.150
2175  sextupole     MCS.C30L4.B1            0.110       0    8563.306   8563.361   0.055
2176  multipole     MCO.30L4.B1             0.000       0    8564.111   8564.111   0.000
2177  multipole     MCD.30L4.B1             0.000       0    8564.112   8564.112   0.000
2178  sbend         MB.B30L4.B1            14.300       0    8564.447   8571.597   7.150
2179  sextupole     MCS.B30L4.B1            0.110       0    8578.965   8579.020   0.055
2180  sbend         MB.A30L4.B1            14.300       0    8580.106   8587.256   7.150
2181  sextupole     MCS.A30L4.B1            0.110       0    8594.625   8594.680   0.055
2182  monitor       BPM.29L4.B1             0.000       0    8595.559   8595.559   0.000
2183  octupole      MO.29L4.B1              0.320       0    8596.150   8596.310   0.160
2184  quadrupole    MQ.29L4.B1              3.100       0    8596.771   8598.321   1.550
2185  placeholder   MSS.29L4.B1             0.369       0    8600.031   8600.216   0.184
2186  hkicker       MCBH.29L4.B1            0.647       0    8600.485   8600.809   0.324
2187  multipole     MCO.B29L4.B1            0.000       0    8601.900   8601.900   0.000
2188  multipole     MCD.B29L4.B1            0.000       0    8601.901   8601.901   0.000
2189  sbend         MB.C29L4.B1            14.300       0    8602.236   8609.386   7.150
2190  sextupole     MCS.C29L4.B1            0.110       0    8616.754   8616.809   0.055
2191  sbend         MB.B29L4.B1            14.300       0    8617.895   8625.045   7.150
2192  sextupole     MCS.B29L4.B1            0.110       0    8632.414   8632.469   0.055
2193  multipole     MCO.A29L4.B1            0.000       0    8633.219   8633.219   0.000
2194  multipole     MCD.A29L4.B1            0.000       0    8633.220   8633.220   0.000
2195  sbend         MB.A29L4.B1            14.300       0    8633.555   8640.705   7.150
2196  sextupole     MCS.A29L4.B1            0.110       0    8648.074   8648.129   0.055
2197  monitor       BPM.28L4.B1             0.000       0    8649.008   8649.008   0.000
2198  octupole      MO.28L4.B1              0.320       0    8649.599   8649.759   0.160
2199  quadrupole    MQ.28L4.B1              3.100       0    8650.220   8651.770   1.550
2200  sextupole     MS.28L4.B1              0.369       0    8653.480   8653.665   0.184
2201  vkicker       MCBV.28L4.B1            0.647       0    8653.934   8654.258   0.324
2202  sbend         MB.C28L4.B1            14.300       0    8655.684   8662.834   7.150
2203  sextupole     MCS.C28L4.B1            0.110       0    8670.203   8670.258   0.055
2204  multipole     MCO.28L4.B1             0.000       0    8671.008   8671.008   0.000
2205  multipole     MCD.28L4.B1             0.000       0    8671.010   8671.010   0.000
2206  sbend         MB.B28L4.B1            14.300       0    8671.344   8678.494   7.150
2207  sextupole     MCS.B28L4.B1            0.110       0    8685.863   8685.918   0.055
2208  sbend         MB.A28L4.B1            14.300       0    8687.003   8694.153   7.150
2209  sextupole     MCS.A28L4.B1            0.110       0    8701.522   8701.577   0.055
2210  monitor       BPM.27L4.B1             0.000       0    8702.456   8702.456   0.000
2211  quadrupole    MQS.27L4.B1             0.320       0    8703.050   8703.210   0.160
2212  quadrupole    MQ.27L4.B1              3.100       0    8703.668   8705.218   1.550
2213  sextupole     MS.27L4.B1              0.369       0    8706.929   8707.113   0.184
2214  hkicker       MCBH.27L4.B1            0.647       0    8707.383   8707.706   0.324
2215  multipole     MCO.B27L4.B1            0.000       0    8708.797   8708.797   0.000
2216  multipole     MCD.B27L4.B1            0.000       0    8708.799   8708.799   0.000
2217  sbend         MB.C27L4.B1            14.300       0    8709.133   8716.283   7.150
2218  sextupole     MCS.C27L4.B1            0.110       0    8723.652   8723.707   0.055
2219  sbend         MB.B27L4.B1            14.300       0    8724.792   8731.942   7.150
2220  sextupole     MCS.B27L4.B1            0.110       0    8739.311   8739.366   0.055
2221  multipole     MCO.A27L4.B1            0.000       0    8740.116   8740.116   0.000
2222  multipole     MCD.A27L4.B1            0.000       0    8740.118   8740.118   0.000
2223  sbend         MB.A27L4.B1            14.300       0    8740.452   8747.602   7.150
2224  sextupole     MCS.A27L4.B1            0.110       0    8754.971   8755.026   0.055
2225  monitor       BPM.26L4.B1             0.000       0    8755.905   8755.905   0.000
2226  octupole      MO.26L4.B1              0.320       0    8756.496   8756.656   0.160
2227  quadrupole    MQ.26L4.B1              3.100       0    8757.117   8758.667   1.550
2228  sextupole     MS.26L4.B1              0.369       0    8760.377   8760.562   0.184
2229  vkicker       MCBV.26L4.B1            0.647       0    8760.831   8761.155   0.324
2230  sbend         MB.C26L4.B1            14.300       0    8762.581   8769.731   7.150
2231  sextupole     MCS.C26L4.B1            0.110       0    8777.100   8777.155   0.055
2232  multipole     MCO.26L4.B1             0.000       0    8777.905   8777.905   0.000
2233  multipole     MCD.26L4.B1             0.000       0    8777.907   8777.907   0.000
2234  sbend         MB.B26L4.B1            14.300       0    8778.241   8785.391   7.150
2235  sextupole     MCS.B26L4.B1            0.110       0    8792.760   8792.815   0.055
2236  sbend         MB.A26L4.B1            14.300       0    8793.900   8801.050   7.150
2237  sextupole     MCS.A26L4.B1            0.110       0    8808.419   8808.474   0.055
2238  monitor       BPM.25L4.B1             0.000       0    8809.353   8809.353   0.000
2239  octupole      MO.25L4.B1              0.320       0    8809.944   8810.104   0.160
2240  quadrupole    MQ.25L4.B1              3.100       0    8810.565   8812.115   1.550
