sequence: L000013, l=97756.064283185
idx  kind          name                    l          dl       spos       upos    uds
1281  quadrupole    QD3.253                 2.900       0   16900.643  16902.093   1.450
1282  rbend         B1S.201                21.232       0   16903.843  16914.459  10.616
1283  quadrupole    QF4.253                 2.900       0   16928.575  16930.025   1.450
1284  rbend         B1.219                 24.432       0   16931.775  16943.991  12.216
1285  quadrupole    QD3.254                 2.900       0   16956.507  16957.957   1.450
1286  rbend         B1.220                 24.432       0   16959.708  16971.924  12.216
1287  quadrupole    QF4.254                 2.900       0   16984.440  16985.890   1.450
1288  rbend         B1.221                 24.432       0   16987.640  16999.856  12.216
1289  quadrupole    QD3.255                 2.900       0   17012.372  17013.822   1.450
1290  rbend         B1S.202                21.232       0   17015.573  17026.188  10.616
1291  quadrupole    QF4.255                 2.900       0   17040.305  17041.755   1.450
1292  rbend         B1S.203                21.232       0   17043.505  17054.121  10.616
1293  sextupole     SD39.2                  1.400       0   17066.537  17067.237   0.700
1294  quadrupole    QD3.256                 2.900       0   17068.237  17069.687   1.450
1295  rbend         B1L.87                 22.732       0   17071.437  17082.803  11.366
1296  sextupole     SF38.1                  1.400       0   17094.470  17095.170   0.700
1297  quadrupole    QF4.256                 2.900       0   17096.170  17097.620   1.450
1298  rbend         B1.222                 24.432       0   17099.370  17111.586  12.216
1299  quadrupole    QD3.257                 2.900       0   17124.102  17125.552   1.450
1300  rbend         B1.223                 24.432       0   17127.302  17139.518  12.216
1301  quadrupole    QF4.257                 2.900       0   17152.034  17153.484   1.450
1302  rbend         B1S.204                21.232       0   17155.235  17165.851  10.616
1303  quadrupole    QD3.258                 2.900       0   17179.967  17181.417   1.450
1304  rbend         B1S.205                21.232       0   17183.167  17193.783  10.616
1305  quadrupole    QF4.258                 2.900       0   17207.899  17209.349   1.450
1306  rbend         B1.224                 24.432       0   17211.100  17223.315  12.216
1307  quadrupole    QD3.259                 2.900       0   17235.832  17237.282   1.450
1308  rbend         B1L.88                 22.732       0   17239.032  17250.398  11.366
1309  sextupole     SF38.2                  1.400       0   17262.064  17262.764   0.700
1310  quadrupole    QF4.259                 2.900       0   17263.764  17265.214   1.450
1311  rbend         B1L.89                 22.732       0   17266.964  17278.330  11.366
1312  sextupole     SD40.1                  1.400       0   17289.997  17290.697   0.700
1313  quadrupole    QD3.260                 2.900       0   17291.697  17293.147   1.450
1314  rbend         B1S.206                21.232       0   17294.897  17305.513  10.616
1315  quadrupole    QF4.260                 2.900       0   17319.629  17321.079   1.450
1316  rbend         B1S.207                21.232       0   17322.829  17333.445  10.616
1317  quadrupole    QD3.261                 2.900       0   17347.561  17349.011   1.450
1318  rbend         B1.225                 24.432       0   17350.762  17362.978  12.216
1319  quadrupole    QF4.261                 2.900       0   17375.494  17376.944   1.450
1320  rbend         B1.226                 24.432       0   17378.694  17390.910  12.216
1321  quadrupole    QD3.262                 2.900       0   17403.426  17404.876   1.450
1322  rbend         B1.227                 24.432       0   17406.627  17418.842  12.216
1323  quadrupole    QF4.262                 2.900       0   17431.359  17432.809   1.450
1324  rbend         B1S.208                21.232       0   17434.559  17445.175  10.616
1325  sextupole     SD40.2                  1.400       0   17457.591  17458.291   0.700
1326  quadrupole    QD3.263                 2.900       0   17459.291  17460.741   1.450
1327  rbend         B1S.209                21.232       0   17462.491  17473.107  10.616
1328  sextupole     SF39.1                  1.400       0   17485.524  17486.224   0.700
1329  quadrupole    QF4.263                 2.900       0   17487.224  17488.674   1.450
1330  rbend         B1.228                 24.432       0   17490.424  17502.640  12.216
1331  quadrupole    QD3.264                 2.900       0   17515.156  17516.606   1.450
1332  rbend         B1.229                 24.432       0   17518.356  17530.572  12.216
1333  quadrupole    QF4.264                 2.900       0   17543.088  17544.538   1.450
1334  rbend         B1.230                 24.432       0   17546.289  17558.505  12.216
1335  quadrupole    QD3.265                 2.900       0   17571.021  17572.471   1.450
1336  rbend         B1S.210                21.232       0   17574.221  17584.837  10.616
1337  quadrupole    QF4.265                 2.900       0   17598.953  17600.403   1.450
1338  rbend         B1S.211                21.232       0   17602.154  17612.769  10.616
1339  quadrupole    QD3.266                 2.900       0   17626.886  17628.336   1.450
1340  rbend         B1L.90                 22.732       0   17630.086  17641.452  11.366
1341  sextupole     SF39.2                  1.400       0   17653.118  17653.818   0.700
1342  quadrupole    QF4.266                 2.900       0   17654.818  17656.268   1.450
1343  rbend         B1L.91                 22.732       0   17658.018  17669.384  11.366
1344  sextupole     SD41.1                  1.400       0   17681.051  17681.751   0.700
1345  quadrupole    QD3.267                 2.900       0   17682.751  17684.201   1.450
1346  rbend         B1.231                 24.432       0   17685.951  17698.167  12.216
1347  quadrupole    QF4.267                 2.900       0   17710.683  17712.133   1.450
1348  rbend         B1S.212                21.232       0   17713.883  17724.499  10.616
1349  quadrupole    QD3.268                 2.900       0   17738.615  17740.065   1.450
1350  rbend         B1S.213                21.232       0   17741.816  17752.432  10.616
1351  quadrupole    QF4.268                 2.900       0   17766.548  17767.998   1.450
1352  rbend         B1.232                 24.432       0   17769.748  17781.964  12.216
1353  quadrupole    QD3.269                 2.900       0   17794.480  17795.930   1.450
1354  rbend         B1.233                 24.432       0   17797.681  17809.896  12.216
1355  quadrupole    QF4.269                 2.900       0   17822.413  17823.863   1.450
1356  rbend         B1L.92                 22.732       0   17825.613  17836.979  11.366
1357  sextupole     SD41.2                  1.400       0   17848.645  17849.345   0.700
1358  quadrupole    QD3.270                 2.900       0   17850.345  17851.795   1.450
1359  rbend         B1S.214                21.232       0   17853.545  17864.161  10.616
1360  sextupole     SF40.1                  1.400       0   17876.578  17877.278   0.700
1361  quadrupole    QF4.270                 2.900       0   17878.278  17879.728   1.450
1362  rbend         B1S.215                21.232       0   17881.478  17892.094  10.616
1363  quadrupole    QD3.271                 2.900       0   17906.210  17907.660   1.450
1364  rbend         B1.234                 24.432       0   17909.410  17921.626  12.216
1365  quadrupole    QF4.271                 2.900       0   17934.142  17935.592   1.450
1366  rbend         B1.235                 24.432       0   17937.343  17949.559  12.216
1367  quadrupole    QD3.272                 2.900       0   17962.075  17963.525   1.450
1368  rbend         B1.236                 24.432       0   17965.275  17977.491  12.216
1369  quadrupole    QF4.272                 2.900       0   17990.007  17991.457   1.450
1370  rbend         B1S.216                21.232       0   17993.208  18003.823  10.616
1371  quadrupole    QD3.273                 2.900       0   18017.940  18019.390   1.450
1372  rbend         B1S.217                21.232       0   18021.140  18031.756  10.616
1373  sextupole     SF40.2                  1.400       0   18044.172  18044.872   0.700
1374  quadrupole    QF4.273                 2.900       0   18045.872  18047.322   1.450
1375  rbend         B1L.93                 22.732       0   18049.072  18060.438  11.366
1376  sextupole     SD42.1                  1.400       0   18072.105  18072.805   0.700
1377  quadrupole    QD3.274                 2.900       0   18073.805  18075.255   1.450
1378  rbend         B1.237                 24.432       0   18077.005  18089.221  12.216
1379  quadrupole    QF4.274                 2.900       0   18101.737  18103.187   1.450
1380  rbend         B1.238                 24.432       0   18104.937  18117.153  12.216
1381  quadrupole    QD3.275                 2.900       0   18129.669  18131.119   1.450
1382  rbend         B1S.218                21.232       0   18132.870  18143.486  10.616
1383  quadrupole    QF4.275                 2.900       0   18157.602  18159.052   1.450
1384  rbend         B1S.219                21.232       0   18160.802  18171.418  10.616
1385  quadrupole    QD3.276                 2.900       0   18185.534  18186.984   1.450
1386  rbend         B1.239                 24.432       0   18188.735  18200.950  12.216
1387  quadrupole    QF4.276                 2.900       0   18213.467  18214.917   1.450
1388  rbend         B1L.94                 22.732       0   18216.667  18228.033  11.366
1389  sextupole     SD42.2                  1.400       0   18239.699  18240.399   0.700
1390  quadrupole    QD3.277                 2.900       0   18241.399  18242.849   1.450
1391  rbend         B1L.95                 22.732       0   18244.599  18255.965  11.366
1392  sextupole     SF41.1                  1.400       0   18267.632  18268.332   0.700
1393  quadrupole    QF4.277                 2.900       0   18269.332  18270.782   1.450
1394  rbend         B1S.220                21.232       0   18272.532  18283.148  10.616
1395  quadrupole    QD3.278                 2.900       0   18297.264  18298.714   1.450
1396  rbend         B1S.221                21.232       0   18300.464  18311.080  10.616
1397  quadrupole    QF4.278                 2.900       0   18325.196  18326.646   1.450
1398  rbend         B1.240                 24.432       0   18328.397  18340.613  12.216
1399  quadrupole    QD3.279                 2.900       0   18353.129  18354.579   1.450
1400  rbend         B1.241                 24.432       0   18356.329  18368.545  12.216
1401  quadrupole    QF4.279                 2.900       0   18381.061  18382.511   1.450
1402  rbend         B1.242                 24.432       0   18384.262  18396.477  12.216
1403  quadrupole    QD3.280                 2.900       0   18408.994  18410.444   1.450
1404  rbend         B1S.222                21.232       0   18412.194  18422.810  10.616
1405  sextupole     SF41.2                  1.400       0   18435.226  18435.926   0.700
1406  quadrupole    QF4.280                 2.900       0   18436.926  18438.376   1.450
1407  rbend         B1S.223                21.232       0   18440.126  18450.742  10.616
1408  sextupole     SD43.1                  1.400       0   18463.159  18463.859   0.700
1409  quadrupole    QD3.281                 2.900       0   18464.859  18466.309   1.450
1410  rbend         B1.243                 24.432       0   18468.059  18480.275  12.216
1411  quadrupole    QF4.281                 2.900       0   18492.791  18494.241   1.450
1412  rbend         B1.244                 24.432       0   18495.991  18508.207  12.216
1413  quadrupole    QD3.282                 2.900       0   18520.723  18522.173   1.450
1414  rbend         B1.245                 24.432       0   18523.924  18536.140  12.216
1415  quadrupole    QF4.282                 2.900       0   18548.656  18550.106   1.450
1416  rbend         B1S.224                21.232       0   18551.856  18562.472  10.616
1417  quadrupole    QD3.283                 2.900       0   18576.588  18578.038   1.450
1418  rbend         B1S.225                21.232       0   18579.789  18590.404  10.616
1419  quadrupole    QF4.283                 2.900       0   18604.521  18605.971   1.450
1420  rbend         B1L.96                 22.732       0   18607.721  18619.087  11.366
1421  sextupole     SD43.2                  1.400       0   18630.753  18631.453   0.700
1422  quadrupole    QD3.284                 2.900       0   18632.453  18633.903   1.450
1423  rbend         B1L.97                 22.732       0   18635.653  18647.019  11.366
1424  sextupole     SF42.1                  1.400       0   18658.686  18659.386   0.700
1425  quadrupole    QF4.284                 2.900       0   18660.386  18661.836   1.450
1426  rbend         B1.246                 24.432       0   18663.586  18675.802  12.216
1427  quadrupole    QD3.285                 2.900       0   18688.318  18689.768   1.450
1428  rbend         B1S.226                21.232       0   18691.518  18702.134  10.616
1429  quadrupole    QF4.285                 2.900       0   18716.250  18717.700   1.450
1430  rbend         B1S.227                21.232       0   18719.451  18730.067  10.616
1431  quadrupole    QD3.286                 2.900       0   18744.183  18745.633   1.450
1432  rbend         B1.247                 24.432       0   18747.383  18759.599  12.216
1433  quadrupole    QF4.286                 2.900       0   18772.115  18773.565   1.450
1434  rbend         B1.248                 24.432       0   18775.316  18787.532  12.216
1435  quadrupole    QD3.287                 2.900       0   18800.048  18801.498   1.450
1436  rbend         B1L.98                 22.732       0   18803.248  18814.614  11.366
1437  sextupole     SF42.2                  1.400       0   18826.280  18826.980   0.700
1438  quadrupole    QF4.287                 2.900       0   18827.980  18829.430   1.450
1439  rbend         B1S.228                21.232       0   18831.180  18841.796  10.616
1440  sextupole     SD44.1                  1.400       0   18854.213  18854.913   0.700
1441  quadrupole    QD3.288                 2.900       0   18855.913  18857.363   1.450
1442  rbend         B1S.229                21.232       0   18859.113  18869.729  10.616
1443  quadrupole    QF4.288                 2.900       0   18883.845  18885.295   1.450
1444  rbend         B1.249                 24.432       0   18887.045  18899.261  12.216
1445  quadrupole    QD3.289                 2.900       0   18911.777  18913.227   1.450
1446  rbend         B1.250                 24.432       0   18914.978  18927.194  12.216
1447  quadrupole    QF4.289                 2.900       0   18939.710  18941.160   1.450
1448  rbend         B1.251                 24.432       0   18942.910  18955.126  12.216
1449  quadrupole    QD3.290                 2.900       0   18967.642  18969.092   1.450
1450  rbend         B1S.230                21.232       0   18970.843  18981.459  10.616
1451  quadrupole    QF4.290                 2.900       0   18995.575  18997.025   1.450
1452  rbend         B1S.231                21.232       0   18998.775  19009.391  10.616
1453  sextupole     SD44.2                  1.400       0   19021.807  19022.507   0.700
1454  quadrupole    QD3.291                 2.900       0   19023.507  19024.957   1.450
1455  rbend         B1L.99                 22.732       0   19026.707  19038.073  11.366
1456  sextupole     SF43.1                  1.400       0   19049.740  19050.440   0.700
1457  quadrupole    QF4.291                 2.900       0   19051.440  19052.890   1.450
1458  rbend         B1.252                 24.432       0   19054.640  19066.856  12.216
1459  quadrupole    QD3.292                 2.900       0   19079.372  19080.822   1.450
1460  rbend         B1.253                 24.432       0   19082.572  19094.788  12.216
1461  quadrupole    QF4.292                 2.900       0   19107.304  19108.754   1.450
1462  rbend         B1S.232                21.232       0   19110.505  19121.121  10.616
1463  quadrupole    QD3.293                 2.900       0   19135.237  19136.687   1.450
1464  rbend         B1S.233                21.232       0   19138.437  19149.053  10.616
1465  quadrupole    QF4.293                 2.900       0   19163.169  19164.619   1.450
1466  rbend         B1.254                 24.432       0   19166.370  19178.586  12.216
1467  quadrupole    QD3.294                 2.900       0   19191.102  19192.552   1.450
1468  rbend         B1L.100                22.732       0   19194.302  19205.668  11.366
1469  sextupole     SF43.2                  1.400       0   19217.334  19218.034   0.700
1470  quadrupole    QF4.294                 2.900       0   19219.034  19220.484   1.450
1471  rbend         B1L.101                22.732       0   19222.234  19233.600  11.366
1472  sextupole     SD45.1                  1.400       0   19245.267  19245.967   0.700
1473  quadrupole    QD3.295                 2.900       0   19246.967  19248.417   1.450
1474  rbend         B1S.234                21.232       0   19250.167  19260.783  10.616
1475  quadrupole    QF4.295                 2.900       0   19274.899  19276.349   1.450
1476  rbend         B1S.235                21.232       0   19278.099  19288.715  10.616
1477  quadrupole    QD3.296                 2.900       0   19302.831  19304.281   1.450
1478  rbend         B1.255                 24.432       0   19306.032  19318.248  12.216
1479  quadrupole    QF4.296                 2.900       0   19330.764  19332.214   1.450
1480  rbend         B1.256                 24.432       0   19333.964  19346.180  12.216
1481  quadrupole    QD3.297                 2.900       0   19358.696  19360.146   1.450
1482  rbend         B1.257                 24.432       0   19361.897  19374.113  12.216
1483  quadrupole    QF4.297                 2.900       0   19386.629  19388.079   1.450
1484  rbend         B1S.236                21.232       0   19389.829  19400.445  10.616
1485  sextupole     SD45.2                  1.400       0   19412.861  19413.561   0.700
1486  quadrupole    QD3.298                 2.900       0   19414.561  19416.011   1.450
1487  rbend         B1S.237                21.232       0   19417.761  19428.377  10.616
1488  sextupole     SF44.1                  1.400       0   19440.794  19441.494   0.700
1489  quadrupole    QF4.298                 2.900       0   19442.494  19443.944   1.450
1490  rbend         B1.258                 24.432       0   19445.694  19457.910  12.216
1491  quadrupole    QD3.299                 2.900       0   19470.426  19471.876   1.450
1492  rbend         B1.259                 24.432       0   19473.626  19485.842  12.216
1493  quadrupole    QF4.299                 2.900       0   19498.358  19499.808   1.450
1494  rbend         B1.260                 24.432       0   19501.559  19513.775  12.216
1495  quadrupole    QD3.300                 2.900       0   19526.291  19527.741   1.450
1496  rbend         B1S.238                21.232       0   19529.491  19540.107  10.616
1497  quadrupole    QF4.300                 2.900       0   19554.223  19555.673   1.450
1498  rbend         B1S.239                21.232       0   19557.424  19568.040  10.616
1499  quadrupole    QD3.301                 2.900       0   19582.156  19583.606   1.450
1500  rbend         B1L.102                22.732       0   19585.356  19596.722  11.366
1501  sextupole     SF44.2                  1.400       0   19608.388  19609.088   0.700
1502  quadrupole    QF4.301                 2.900       0   19610.088  19611.538   1.450
1503  rbend         B1L.103                22.732       0   19613.288  19624.654  11.366
1504  sextupole     SD46.1                  1.400       0   19636.321  19637.021   0.700
1505  quadrupole    QD3.302                 2.900       0   19638.021  19639.471   1.450
1506  rbend         B1.261                 24.432       0   19641.221  19653.437  12.216
1507  quadrupole    QF4.302                 2.900       0   19665.953  19667.403   1.450
1508  rbend         B1S.240                21.232       0   19669.153  19679.769  10.616
1509  quadrupole    QD3.303                 2.900       0   19693.885  19695.335   1.450
1510  rbend         B1S.241                21.232       0   19697.086  19707.702  10.616
1511  quadrupole    QF4.303                 2.900       0   19721.818  19723.268   1.450
1512  rbend         B1.262                 24.432       0   19725.018  19737.234  12.216
1513  quadrupole    QD3.304                 2.900       0   19749.750  19751.200   1.450
1514  rbend         B1.263                 24.432       0   19752.951  19765.167  12.216
1515  quadrupole    QF4.304                 2.900       0   19777.683  19779.133   1.450
1516  rbend         B1L.104                22.732       0   19780.883  19792.249  11.366
1517  sextupole     SD46.2                  1.400       0   19803.915  19804.615   0.700
1518  quadrupole    QD3.305                 2.900       0   19805.615  19807.065   1.450
1519  rbend         B1S.242                21.232       0   19808.815  19819.431  10.616
1520  sextupole     SF45.1                  1.400       0   19831.848  19832.548   0.700
1521  quadrupole    QF4.305                 2.900       0   19833.548  19834.998   1.450
1522  rbend         B1S.243                21.232       0   19836.748  19847.364  10.616
1523  quadrupole    QD3.306                 2.900       0   19861.480  19862.930   1.450
1524  rbend         B1.264                 24.432       0   19864.680  19876.896  12.216
1525  quadrupole    QF4.306                 2.900       0   19889.412  19890.862   1.450
1526  rbend         B1.265                 24.432       0   19892.613  19904.829  12.216
1527  quadrupole    QD3.307                 2.900       0   19917.345  19918.795   1.450
1528  rbend         B1.266                 24.432       0   19920.545  19932.761  12.216
1529  quadrupole    QF4.307                 2.900       0   19945.277  19946.727   1.450
1530  rbend         B1S.244                21.232       0   19948.478  19959.094  10.616
1531  quadrupole    QD3.308                 2.900       0   19973.210  19974.660   1.450
1532  rbend         B1S.245                21.232       0   19976.410  19987.026  10.616
1533  sextupole     SF45.2                  1.400       0   19999.442  20000.142   0.700
1534  quadrupole    QF4.308                 2.900       0   20001.142  20002.592   1.450
1535  rbend         B1L.105                22.732       0   20004.342  20015.708  11.366
1536  sextupole     SD47.1                  1.400       0   20027.375  20028.075   0.700
1537  quadrupole    QD3.309                 2.900       0   20029.075  20030.525   1.450
1538  rbend         B1.267                 24.432       0   20032.275  20044.491  12.216
1539  quadrupole    QF4.309                 2.900       0   20057.007  20058.457   1.450
1540  rbend         B1.268                 24.432       0   20060.207  20072.423  12.216
1541  quadrupole    QD3.310                 2.900       0   20084.939  20086.389   1.450
1542  rbend         B1S.246                21.232       0   20088.140  20098.756  10.616
1543  quadrupole    QF4.310                 2.900       0   20112.872  20114.322   1.450
1544  rbend         B1S.247                21.232       0   20116.072  20126.688  10.616
1545  quadrupole    QD3.311                 2.900       0   20140.804  20142.254   1.450
1546  rbend         B1.269                 24.432       0   20144.005  20156.221  12.216
1547  quadrupole    QF4.311                 2.900       0   20168.737  20170.187   1.450
1548  rbend         B1L.106                22.732       0   20171.937  20183.303  11.366
1549  sextupole     SD47.2                  1.400       0   20194.969  20195.669   0.700
1550  quadrupole    QD3.312                 2.900       0   20196.669  20198.119   1.450
1551  rbend         B1L.107                22.732       0   20199.869  20211.235  11.366
1552  sextupole     SF46.1                  1.400       0   20222.902  20223.602   0.700
1553  quadrupole    QF4.312                 2.900       0   20224.602  20226.052   1.450
1554  rbend         B1S.248                21.232       0   20227.802  20238.418  10.616
1555  quadrupole    QD3.313                 2.900       0   20252.534  20253.984   1.450
1556  rbend         B1S.249                21.232       0   20255.734  20266.350  10.616
1557  quadrupole    QF4.313                 2.900       0   20280.466  20281.916   1.450
1558  rbend         B1.270                 24.432       0   20283.667  20295.883  12.216
1559  quadrupole    QD3.314                 2.900       0   20308.399  20309.849   1.450
1560  rbend         B1.271                 24.432       0   20311.599  20323.815  12.216
1561  quadrupole    QF4.314                 2.900       0   20336.331  20337.781   1.450
1562  rbend         B1.272                 24.432       0   20339.532  20351.748  12.216
1563  quadrupole    QD3.315                 2.900       0   20364.264  20365.714   1.450
1564  rbend         B1S.250                21.232       0   20367.464  20378.080  10.616
1565  sextupole     SF46.2                  1.400       0   20390.496  20391.196   0.700
1566  quadrupole    QF4.315                 2.900       0   20392.196  20393.646   1.450
1567  rbend         B1S.251                21.232       0   20395.397  20406.012  10.616
1568  sextupole     SD48.1                  1.400       0   20418.429  20419.129   0.700
1569  quadrupole    QD3.316                 2.900       0   20420.129  20421.579   1.450
1570  rbend         B1.273                 24.432       0   20423.329  20435.545  12.216
1571  quadrupole    QF4.316                 2.900       0   20448.061  20449.511   1.450
1572  rbend         B1.274                 24.432       0   20451.261  20463.477  12.216
1573  quadrupole    QD3.317                 2.900       0   20475.993  20477.443   1.450
1574  rbend         B1.275                 24.432       0   20479.194  20491.410  12.216
1575  quadrupole    QF4.317                 2.900       0   20503.926  20505.376   1.450
1576  rbend         B1S.252                21.232       0   20507.126  20517.742  10.616
1577  quadrupole    QD3.318                 2.900       0   20531.858  20533.308   1.450
1578  rbend         B1S.253                21.232       0   20535.059  20545.675  10.616
1579  quadrupole    QF4.318                 2.900       0   20559.791  20561.241   1.450
1580  rbend         B1L.108                22.732       0   20562.991  20574.357  11.366
1581  sextupole     SD48.2                  1.400       0   20586.023  20586.723   0.700
1582  quadrupole    QD3.319                 2.900       0   20587.723  20589.173   1.450
1583  rbend         B1L.109                22.732       0   20590.924  20602.289  11.366
1584  sextupole     SF47.1                  1.400       0   20613.956  20614.656   0.700
1585  quadrupole    QF4.319                 2.900       0   20615.656  20617.106   1.450
1586  rbend         B1.276                 24.432       0   20618.856  20631.072  12.216
1587  quadrupole    QD3.320                 2.900       0   20643.588  20645.038   1.450
1588  rbend         B1S.254                21.232       0   20646.788  20657.404  10.616
1589  quadrupole    QF4.320                 2.900       0   20671.520  20672.970   1.450
1590  rbend         B1S.255                21.232       0   20674.721  20685.337  10.616
1591  quadrupole    QD3.321                 2.900       0   20699.453  20700.903   1.450
1592  rbend         B1.277                 24.432       0   20702.653  20714.869  12.216
1593  quadrupole    QF4.321                 2.900       0   20727.385  20728.835   1.450
1594  rbend         B1.278                 24.432       0   20730.586  20742.802  12.216
1595  quadrupole    QD3.322                 2.900       0   20755.318  20756.768   1.450
1596  rbend         B1L.110                22.732       0   20758.518  20769.884  11.366
1597  sextupole     SF47.2                  1.400       0   20781.550  20782.250   0.700
1598  quadrupole    QF4.322                 2.900       0   20783.250  20784.700   1.450
1599  rbend         B1S.256                21.232       0   20786.451  20797.066  10.616
1600  sextupole     SD49.1                  1.400       0   20809.483  20810.183   0.700
1601  quadrupole    QD3.323                 2.900       0   20811.183  20812.633   1.450
1602  rbend         B1S.257                21.232       0   20814.383  20824.999  10.616
1603  quadrupole    QF4.323                 2.900       0   20839.115  20840.565   1.450
1604  rbend         B1.279                 24.432       0   20842.315  20854.531  12.216
1605  quadrupole    QD3.324                 2.900       0   20867.047  20868.497   1.450
1606  rbend         B1.280                 24.432       0   20870.248  20882.464  12.216
1607  quadrupole    QF4.324                 2.900       0   20894.980  20896.430   1.450
1608  rbend         B1.281                 24.432       0   20898.180  20910.396  12.216
1609  quadrupole    QD3.325                 2.900       0   20922.912  20924.362   1.450
1610  rbend         B1S.258                21.232       0   20926.113  20936.729  10.616
1611  quadrupole    QF4.325                 2.900       0   20950.845  20952.295   1.450
1612  rbend         B1S.259                21.232       0   20954.045  20964.661  10.616
1613  sextupole     SD49.2                  1.400       0   20977.077  20977.777   0.700
1614  quadrupole    QD3.326                 2.900       0   20978.777  20980.227   1.450
1615  rbend         B1L.111                22.732       0   20981.978  20993.343  11.366
1616  sextupole     SF48.1                  1.400       0   21005.010  21005.710   0.700
1617  quadrupole    QF4.326                 2.900       0   21006.710  21008.160   1.450
1618  rbend         B1.282                 24.432       0   21009.910  21022.126  12.216
1619  quadrupole    QD3.327                 2.900       0   21034.642  21036.092   1.450
1620  rbend         B1.283                 24.432       0   21037.842  21050.058  12.216
1621  quadrupole    QF4.327                 2.900       0   21062.574  21064.024   1.450
1622  rbend         B1S.260                21.232       0   21065.775  21076.391  10.616
1623  quadrupole    QD3.328                 2.900       0   21090.507  21091.957   1.450
1624  rbend         B1S.261                21.232       0   21093.707  21104.323  10.616
1625  quadrupole    QF4.328                 2.900       0   21118.439  21119.889   1.450
1626  rbend         B1.284                 24.432       0   21121.640  21133.856  12.216
1627  quadrupole    QD3.329                 2.900       0   21146.372  21147.822   1.450
1628  rbend         B1L.112                22.732       0   21149.572  21160.938  11.366
1629  sextupole     SF48.2                  1.400       0   21172.604  21173.304   0.700
1630  quadrupole    QF4.329                 2.900       0   21174.304  21175.754   1.450
1631  rbend         B1L.113                22.732       0   21177.505  21188.870  11.366
1632  sextupole     SD50.1                  1.400       0   21200.537  21201.237   0.700
1633  quadrupole    QD3.330                 2.900       0   21202.237  21203.687   1.450
1634  rbend         B1S.262                21.232       0   21205.437  21216.053  10.616
1635  quadrupole    QF4.330                 2.900       0   21230.169  21231.619   1.450
1636  rbend         B1S.263                21.232       0   21233.369  21243.985  10.616
1637  quadrupole    QD3.331                 2.900       0   21258.101  21259.551   1.450
1638  rbend         B1.285                 24.432       0   21261.302  21273.518  12.216
1639  quadrupole    QF4.331                 2.900       0   21286.034  21287.484   1.450
1640  rbend         B1.286                 24.432       0   21289.234  21301.450  12.216
1641  quadrupole    QD3.332                 2.900       0   21313.966  21315.416   1.450
1642  rbend         B1.287                 24.432       0   21317.167  21329.383  12.216
1643  quadrupole    QF4.332                 2.900       0   21341.899  21343.349   1.450
1644  rbend         B1S.264                21.232       0   21345.099  21355.715  10.616
1645  sextupole     SD50.2                  1.400       0   21368.131  21368.831   0.700
1646  quadrupole    QD3.333                 2.900       0   21369.831  21371.281   1.450
1647  rbend         B1S.265                21.232       0   21373.032  21383.647  10.616
1648  sextupole     SF49.1                  1.400       0   21396.064  21396.764   0.700
1649  quadrupole    QF4.333                 2.900       0   21397.764  21399.214   1.450
1650  rbend         B1.288                 24.432       0   21400.964  21413.180  12.216
1651  quadrupole    QD3.334                 2.900       0   21425.696  21427.146   1.450
1652  rbend         B1.289                 24.432       0   21428.896  21441.112  12.216
1653  quadrupole    QF4.334                 2.900       0   21453.628  21455.078   1.450
1654  rbend         B1.290                 24.432       0   21456.829  21469.045  12.216
1655  quadrupole    QD3.335                 2.900       0   21481.561  21483.011   1.450
1656  rbend         B1S.266                21.232       0   21484.761  21495.377  10.616
1657  quadrupole    QF4.335                 2.900       0   21509.493  21510.943   1.450
1658  rbend         B1S.267                21.232       0   21512.694  21523.310  10.616
1659  quadrupole    QD3.336                 2.900       0   21537.426  21538.876   1.450
1660  rbend         B1L.114                22.732       0   21540.626  21551.992  11.366
1661  sextupole     SF49.2                  1.400       0   21563.658  21564.358   0.700
1662  quadrupole    QF4.336                 2.900       0   21565.358  21566.808   1.450
1663  rbend         B1L.115                22.732       0   21568.559  21579.924  11.366
1664  sextupole     SD51.1                  1.400       0   21591.591  21592.291   0.700
1665  quadrupole    QD3.337                 2.900       0   21593.291  21594.741   1.450
1666  rbend         B1.291                 24.432       0   21596.491  21608.707  12.216
1667  quadrupole    QF4.337                 2.900       0   21621.223  21622.673   1.450
1668  rbend         B1S.268                21.232       0   21624.423  21635.039  10.616
1669  quadrupole    QD3.338                 2.900       0   21649.156  21650.606   1.450
1670  rbend         B1S.269                21.232       0   21652.356  21662.972  10.616
1671  quadrupole    QF4.338                 2.900       0   21677.088  21678.538   1.450
1672  rbend         B1.292                 24.432       0   21680.288  21692.504  12.216
1673  quadrupole    QD3.339                 2.900       0   21705.020  21706.470   1.450
1674  rbend         B1.293                 24.432       0   21708.221  21720.437  12.216
1675  quadrupole    QF4.339                 2.900       0   21732.953  21734.403   1.450
1676  rbend         B1L.116                22.732       0   21736.153  21747.519  11.366
1677  sextupole     SD51.2                  1.400       0   21759.185  21759.885   0.700
1678  quadrupole    QD3.340                 2.900       0   21760.885  21762.335   1.450
1679  rbend         B1S.270                21.232       0   21764.086  21774.701  10.616
1680  sextupole     SF50.1                  1.400       0   21787.118  21787.818   0.700
1681  quadrupole    QF4.340                 2.900       0   21788.818  21790.268   1.450
1682  rbend         B1S.271                21.232       0   21792.018  21802.634  10.616
1683  quadrupole    QD3.341                 2.900       0   21816.750  21818.200   1.450
